,date,Fidelity Contra vs SPX,BBBI Global Aggregate,MSCI AC World,S&P GSCI,United States Dollar Index,VIX,EM credit rel.,Global corporates rel.,Ex-US sovereigns rel.,EM corporates rel.,EM sovereigns rel.,Ex-US bonds,US bonds rel.,US Treasuries rel.,US HY corporates rel.,US liquid corporates rel.,GBP vs dollar index,EUR vs dollar index,JPY vs dollar index,SP50 Comms rel.,SP50 Cons. Disc. rel.,SP50 Staples rel.,SP50 Energy rel.,SP50 Financials rel.,SP50 Healthcare rel.,SP50 industrials rel.,SP50 Tech rel.,SP50 Materials rel.,SP50 Real Estate rel.,SP50 Utilities rel.,EAFE vs ACWIxUS,EM vs ACWIxUS,ACWIxUS vs ACWI,Russell 3000 vs ACWI,Large cap growth vs value,Small cap vs large cap,Small cap growth vs value,GSCI Ags rel.,GSCI Energy rel.,GSCI Ind. Metals rel.,GSCI Precious Met. Rel.
100,2020-09-29,0.006021086,0.000860434,-0.003843124,-0.016212418,-0.004104881,0.003054601,-0.000908344,0.000616721,8.497083431047159e-05,0.002046863,-0.00068386,-0.000147822,0.000205775,5.182775884016166e-06,-0.001738939,0.001488553,0.004182829,-0.0032261,0.004720266,0.007654945,-0.003044104,-0.001368698,-0.022462645,-0.006701857,0.004035595,-0.004060449,0.001768439,-0.002429472,-0.000926549,0.004016685,-0.000362481,0.000768028,0.001030849,-0.000800611,0.00608526,0.000981106,0.010400994,0.015883265,-0.018083638,0.0178322400486887,0.0297501493964587
101,2020-09-30,-0.001615206,-0.001381398,0.003438234,0.015358626,-5.33e-05,0.003806624,0.002713304,-0.00046354,-0.0001958,-0.000204063,0.000194632,0.000136379,-0.000246457,-0.000685228,0.004356236,-0.000331185,-0.006715013,0.000437021,-0.001460608,-0.007110796,-0.001595238,0.003874123,-0.010610109,0.004176957,0.008512577,-0.010871022,0.000813276,0.000989924,-0.002825815,0.001132857,-0.005804891,0.013390712,-0.006478737,0.004266552,0.000790472,-0.006078635,-0.001324351,0.008571167,0.00238382,-0.013755226,-0.022939629
102,2020-10-01,0.006697514,0.0007551,0.00487976,-0.019169965,-0.001863963,0.012514220705347,0.000631674,0.001056502,-1.95e-05,-0.000103296,0.000878047,-0.000409353,0.000635277,-0.000374868,0.00018636,-0.003284997,0.006604699,0.00109705,0.00290632,0.008438123,0.009870066,-0.000289131,-0.036625513,-0.003060851,-0.009984691,-0.008275776,0.004303359,-0.019184569,0.0102086459422379,0.004924453,0.000437038,-0.001105484,-0.002561348,0.002612549,0.009770132,0.008585101,0.00168027,0.0167743463120871,-0.012327064,-0.009868507,0.032242873
103,2020-10-02,-0.00879323,-0.000426052,-0.006975557,-0.017436415,0.001419257,0.034831461,-0.001253021,-0.000698318,0.000116389,0.001075327,-0.000777576,0.000409666,-0.000693613,-0.000876561,0.001244821,-0.000160433,-0.006637855,0.000373387,-0.004117099,-0.010366376,-0.000958436,0.003508378,0.0195045513613388,0.0166107090793831,0.000480863,0.020497676399502,-0.015920152,0.0177095592319055,0.025353834,0.0209135290026259,-0.000358429,-0.000193675,0.004288802,-0.001329982,-0.0229022,0.0144071935615032,-0.022477549,0.0146468979886011,-0.019749158,0.0338223166198023,0.012422437070782
104,2020-10-05,0.001336475,-0.001668277,0.015144271636982,0.0293374675495732,-0.00352713,0.011943539630836,0.001837145,-0.000984529,-9.17e-05,-0.000491701,0.000585192,0.00071107,-0.001228335,-0.001703723,0.006470575,0.000217533,0.000175348,-0.003087275,0.006279728,-0.001727605,-0.001998965,-0.010225684,0.0112380584337343,-0.002113397,0.002937295,-0.001668384,0.004677808,0.001256409,-0.012006945,-0.005316954,0.001635495,-0.003977878,-0.004249702,0.003647911,0.004535063,0.009470738,0.00669316,-0.024035124,0.026546734,-0.028600164,-0.021235657
105,2020-10-06,-0.002589832,0.000510632,-0.006484687,0.0183132446880478,0.00185001,0.054363376,0.003101198,0.002872458,-0.000659803,0.00017414,0.000190492,-0.000681284,0.001281512,-0.000439948,0.001512512,0.003522545,-0.0013875,-0.001765175,-0.00213398,-0.005784936,-0.007301878,0.007337969,-0.001235182,0.003635946,0.000897793,0.001931556,-0.001957899,0.001396869,0.006210633,0.0225418606188748,-0.000887082,0.005119743,0.009939043,-0.006007345,-0.007075967,0.0101241870284938,0.002932487,-0.006047777,0.0126551364098406,-0.018243785,-0.026232472
106,2020-10-07,0.001257663,-0.001169345,0.0114779178259691,-0.000735854,-0.000597741,-0.04816825,-0.00029965,-0.001588449,9.314438541196957e-05,0.000586431,-0.00058184,0.0005924,-0.001036802,-0.000593533,0.002926236,-0.002278276,0.006257127,0.003148431,0.004479766,-0.008620968,0.007259758,-0.005531612,-0.002982396,1.1072232486419864e-06,0.001501784,0.004786552,0.001530418,0.00874954,-0.014628878,-0.011103465,-0.002238853,0.002703668,-0.008208086,0.006284013,0.00266507,0.003861353,0.001337141,0.0133077306881176,-0.010577656,0.0158934489898113,-0.00786232
107,2020-10-08,-0.003279003,0.000881285,0.007307637,0.015839728,-0.000267008,-0.060584462,0.002532421,0.000773056,-6.34e-05,-0.001767234,0.001261836,-1.73e-06,6.595834150568969e-05,-1.59e-05,0.000989489,0.001393349,-0.002053393,0.00137353,0.000267008,0.001622422,-0.003574169,-0.002111288,0.0297547991249618,0.005559932,-0.003286182,0.001297298,-0.003543501,0.002528738,0.007842919,0.0100371596996082,-0.000286262,0.000668329,-0.000605167,0.000866317,-0.008312926,0.002860153,-0.009825282,-0.019832028,0.0168021970294514,-0.010588267,-0.013876913
108,2020-10-09,0.005915196,0.000208357,0.005992,0.004177095,-0.005854388,-0.051593323,0.002303947,-0.000184673,0.000291147,-0.001754955,0.001737698,0.000305145,-0.000565922,-0.000561201,0.001470188,0.000660945,0.000545947,0.000268035,0.002364645,-0.001093548,0.0062018,-0.001060551,-0.024708698,-0.008123792,2.935244643298418e-05,-0.004834323,0.006616022,-0.001525477,-0.011786693,-0.009220734,-5.49e-05,0.00036869,-0.004191556,0.002610732,0.0131314868601377,-0.003269651,0.0108685269953532,0.003092994,-0.008035513,0.0151414306184258,0.0157411196064904
109,2020-10-12,0.002711722,0.00026242,0.011913656,-0.013271222,8.596881481248708e-05,0.0028,-0.00040149,-0.00026961,4.040212910139118e-05,0.0,0.0,0.00013907,-0.00026242,0.0,0.0,0.0,-0.0053284,8.332115324161116e-05,-0.00368258,0.007736544,0.005058473,-0.004619767,-0.013281664,-0.005024982,-0.009683656,-0.010611067,0.010730839933682,-0.017929615,-0.011526837,-0.009620462,-0.002762801,0.007190332,-0.005975792,0.002898567,0.0147402129466847,-0.008270209,-0.00163607,0.000332671,-0.006617828,0.015562712,0.0151958964295314
110,2020-10-13,0.006875736,0.001558513,-0.003526672,0.007356547,0.005007253,0.0398883127243716,0.000511032,0.002456216,-0.000255948,-6.28e-06,9.00478775422986e-05,-0.000519457,0.000999706,0.000741268,-0.000328304,0.003413277,0.001191704,0.000825547,-0.002537531,0.009772832,0.006633833,0.006221474,-0.009267729,-0.012337759,-0.000881661,-0.004338123,1.7451131343437787e-05,-0.003050141,-0.010648728,-0.000731114,-0.000467373,0.00152039,0.002471401,-0.001834707,0.009088911,-0.002166344,0.0159128947777917,-0.003486873,0.009885746,-0.012669994,-0.027968105
111,2020-10-14,-0.004178453,0.000433782,-0.00452867,0.0105876158905475,-0.001593055,0.0126582278481011,-0.00150695,-0.000111285,-3.99e-05,0.000100253,-9.22e-05,0.000105863,-0.000195534,0.000258628,-0.000598466,-0.000789341,-0.002548064,0.000274955,-0.002481423,-0.005168078,-0.007649538,0.001442627,0.009705774,-0.004043841,-0.000309805,0.0119951723970661,0.001147468,0.0100947796256685,-0.005005282,0.005094577,-0.000174751,0.000783193,0.002647211,-0.001905011,-0.003601434,-0.003025839,-0.005241176,-0.003208218,0.004838115,-0.009412208,-0.003449361
112,2020-10-15,-0.007092887,0.000181571,-0.006220275,0.002799527,0.005075925,0.0215909090909089,-0.002706081,-0.001385242,0.000291102,0.000586967,-0.000666529,0.000491202,-0.00089805,8.12601063754359e-05,-0.002193587,-0.001974897,0.005111197,5.251079738433084e-05,-0.003363352,-0.005059878,0.00240285,0.001681675,0.0132081493099158,0.009597616,-0.005699646,0.004986215,-0.00291469,-0.00117185,0.006198108,0.000976058,-0.002015718,0.000919104,-0.006588801,0.005608593,-0.008772408,0.011927835,-0.007879658,0.009313029,-0.004791219,-0.000554006,-0.002753425
113,2020-10-16,-0.000714638,0.000212754,0.00159438,-0.00168604,-0.001853904,0.016314423,0.000426349,-0.000257525,0.000229814,-0.001742254,0.001060482,0.00023409,-0.000429452,-0.000818194,0.001345136,0.001201991,0.000306936,0.000104758,0.003088648,-1.68e-05,-0.00997167,0.000664878,-0.023179364,0.000670862,0.010086307,0.00692734,-0.002916527,0.006227978,-0.004253654,0.010714623,0.001505332,-0.001373914,0.002614698,-0.002049159,-0.004424822,-0.002806099,0.000531285,-0.000231989,-0.001361682,0.005064408,0.001257112
114,2020-10-19,0.001248616,-0.00059474,-0.008766503,-0.001292865,-0.002721974,0.064574973,-0.000372871,-0.000320004,-0.000151358,0.001741958,-0.000671963,0.000192117,-0.000410304,-0.000116384,0.001744288,-0.001181596,-0.002663289,-0.002624736,0.003243722,-0.002371864,0.000589203,0.002934126,-0.004670753,0.0005865,-9.12e-05,0.003952924,-0.002417895,0.004392606,0.000806191,0.007775622,0.001181134,-2.27e-05,0.0101117338870566,-0.006613017,-0.003355931,0.00321607,-0.000646168,0.002492819,-0.002953651,0.002821679,0.005005687
115,2020-10-20,-0.001193708,-0.001352555,0.002111486,0.007314915,-0.003853276,0.005825908,-0.001346203,-0.001357033,0.000156988,0.001748511,-0.001247656,0.000467481,-0.000857738,-0.000407498,0.002340529,-0.002326992,0.006630496,-0.000161734,0.004706599,0.003281373,0.001881342,-0.005780017,0.006586021,0.003446535,-0.003423265,0.000678848,-0.000902364,-0.001917101,0.002552899,0.000930203,-0.002841844,0.005991358,-0.00269908,0.001726293,-0.001373115,-0.001391899,-0.011326889,-0.005269758,0.003625423,0.000570403,-0.004412542
116,2020-10-21,0.001608829,-0.000931077,-0.00350885,-0.012829995,-0.004899696,-0.023850085,-0.00084374,0.000276208,-0.000468668,0.002234379,-0.00135255,-0.000169763,0.000136023,-0.000360014,0.000397459,-0.000653798,-0.010294947,0.001194253,-0.005899849,0.0150619651900725,-0.00410105,0.003399848,-0.017669456,-0.001997272,-0.002488044,-0.00769828,0.000884844,-0.001136042,-0.001496999,9.87166702647313e-05,-0.003285339,0.006617883,-0.001367249,0.000104608,0.001285227,-0.005530695,-0.008814678,0.0146235644871265,-0.017577117,0.0227980898718901,0.0205087479410134
117,2020-10-22,-0.007567742,-0.00172029,0.001979078,0.003826933,0.00367127,-0.018848168,4.35421653744994e-05,-0.000218764,-0.00020965,0.000980958,-0.001165324,-7.68e-05,0.00019102,-0.000665067,0.001192787,-0.00174603,0.001560165,0.000302543,1.5762983920808438e-05,0.003286764,-0.004732326,-0.007433623,0.036359958,0.0135587937276704,0.009637184,0.002284072,-0.009934454,-0.000612233,-0.012889635,0.009337128,-0.000959143,0.000883177,-0.004235676,0.004313216,-0.0145264,0.010848876544349,-0.00505349,-0.007485228,0.009392541,-0.007736751,-0.017574518
118,2020-10-23,0.00420577,-0.000196206,0.003647118,-0.007512372,-0.001968779,-0.019921736,-0.000531347,0.000982959,-0.000120888,0.000584594,-0.000585432,0.000239606,-0.000303698,-0.000599424,0.001067082,0.002553418,0.005878909,0.001292849,0.002255025,0.00730719,0.005441554,-0.001900187,-0.008980179,0.00011016,0.00046204,0.000559286,-0.004638198,0.000196917,0.0033493,-0.00113153,0.001978962,-0.003619624,0.000262656,0.000194278,0.003761846,0.00259718,-0.002557338,0.0135264330721226,-0.009528651,0.001310829,0.007654682
119,2020-10-26,0.001650286,0.000921126,-0.014920314,-0.015695097,0.002985943,0.1782214156079855,-0.000639919,0.001027586,8.325033775280488e-05,2.0002978554645168e-06,-0.000683889,-0.000476482,0.000842561,0.000833373,-0.00465565,0.0011896,-0.001450261,-0.001462774,-0.002699779,-0.004073897,0.004225154,0.005881057,-0.016059336,-0.00375132,0.007495377,-0.006407986,-0.003074006,-0.006036693,0.006572289,0.0180976006910154,-0.001973718,0.004826682,0.004763787,-0.003770886,0.004191835,-0.002999107,0.004228658,0.012643911,-0.011626585,0.00606935,0.0148746228711493
120,2020-10-27,0.010749909,0.001589732,-0.003479239,0.011671101,-0.001128486,0.0274183610597658,-0.000346428,0.000279746,8.724377533186889e-05,-0.001367188,0.001077083,0.000123883,-0.000263203,8.397792306946705e-05,-0.002809459,0.001309722,-0.002047954,-0.000181484,-0.002685942,0.008522252,0.008757598,0.000588778,-0.010821468,-0.016072555,-0.003859797,-0.018759775,0.008226646,-0.006740021,-0.009371636,0.002295516,-0.003633245,0.007437682,-0.001218634,9.1185642702718e-05,0.0180958948394257,-0.006147716,0.0179790637468518,-0.01343961,0.0123721011102795,-0.009940099,-0.008125365
121,2020-10-28,-0.00185832,-0.00047692,-0.027066019,-0.029949446,0.005003228,0.2077961019490255,-0.002556262,-0.001128164,0.000132105,0.001185885,-0.001073142,0.000107495,-0.000229406,0.000634517,-0.005661282,-0.002742734,0.000267553,0.001932094,-0.006247664,-0.004985403,0.001683793,0.006098485,-0.006858136,0.0106164154257383,0.003034233,0.002211116,-0.008009822,0.006563709,0.0112220600196307,0.005892103,-0.002845024,0.007767489,0.0106343843063142,-0.006972882,-0.008415265,0.004628863,0.00511985,0.0150820689902019,-0.01699774,0.0237287813059647,0.009580431
122,2020-10-29,0.00091246,-0.001029829,0.006390489,-0.015565315,0.005888336,-0.066782522,-0.002460047,-0.00251401,0.000578673,0.000607538,-3.1e-06,0.000849031,-0.001509598,-0.000434452,0.002445608,-0.002911305,0.002335052,0.002175191,-0.002437912,0.0167028293675337,-0.002865881,-0.011507691,0.0200764947024194,-0.005162717,-0.019090662,0.002560329,0.006990397,0.009835815,0.001419324,-0.00918739,-0.001264484,0.001510458,-0.007158855,0.005081846,0.005416998,0.000410519,-0.007845303,0.0131777372095631,-0.013954127,0.014518398,0.0101967214932876
123,2020-10-30,-0.011449696,-0.001105148,-0.011854827,-0.001127901,0.000883402,0.011439213,-0.000710675,-0.000345092,-4.99e-05,0.000409018,-0.000395045,-0.000145539,0.000261255,-6.53e-05,0.00026748,-0.00131419,-0.00397695,-0.000110859,-0.002363893,0.002237247,-0.017884735,0.007496342,0.0140454363028333,0.0148833064762415,0.0114158533162913,0.0112412269898168,-0.012237786,0.0106711157391454,0.004731661,0.00275071,0.002719029,-0.00610903,0.002838393,-0.001699286,-0.022838927,-0.001314063,-0.011302449,0.000853106,-0.003528636,0.005662767,0.008079473
124,2020-11-02,-0.007364633,0.001273623,0.0127282817733977,0.0123727954612347,0.000967694,-0.023408732,-0.00068053,0.000731286,-3.58e-05,-2.18e-06,9.87249626109854e-05,-0.000396571,0.000655634,1.820088012149945e-05,0.000101071,-0.000737294,0.000581514,6.354783315321022e-05,0.001519392,-0.011475151,-0.009309739,0.003977195,0.0243547768277934,0.007092117,0.005910432,0.0150280345375199,-0.008889587,0.0216272428447346,0.0130274290609511,0.009967904,0.002242212,-0.003059951,0.000970264,-0.000287344,-0.013875681,0.007575928,-0.01000198,-0.006977422,0.007185981,-0.006505277,-0.00470817
125,2020-11-03,-0.002394743,-0.000534879,0.015763348,0.0100789486727828,-0.006119262,-0.042553191,0.002834814,-0.000187583,-8.81e-05,-0.001971358,0.001971499,0.000254343,-0.000489724,-0.000871381,0.005475801,0.000678076,-0.006122491,-0.001894028,0.003876895,-0.003605453,0.002468003,-0.001590701,-0.025298692,0.004162194,-0.003380772,0.011285801,0.000210426,-0.00229036,-0.001453729,-0.003201477,0.003869717,-0.008645064,-0.003555879,0.003310789,-0.000540844,0.0106933255697552,0.002956739,-0.007767188,0.004181851,0.002826429,-0.000312787
126,2020-11-04,0.0210344847728209,0.003528905,0.019421897,0.018139973,-0.001560613,-0.168213783,0.006298876,0.004982405,-0.000533147,-0.003476199,0.00352178,-0.001302548,0.002541295,0.000383781,0.002451874,0.007224756,0.00779661,0.003439651,0.000795538,0.0204874072496032,0.009338414,-0.02149352,-0.020416119,-0.034715523,0.022431519,-0.031963344,0.016280158,-0.038558938,-0.019240709,-0.03801482,0.001758871,-0.001440864,-0.005189807,0.001622001,0.043161836,-0.021858787,0.039418365,-0.011616321,0.016047164,-0.015061746,-0.026649313
127,2020-11-05,0.004972619,0.000499939,0.018256889,0.00031032,-0.009442547,-0.067297937,0.005049024,0.001906341,-0.000252069,-0.002543956,0.003171291,8.648182716708419e-05,-0.000117524,-0.001909724,0.005660377,0.004432909,0.000137357,-0.000535085,0.001498823,-0.001782699,0.000771093,-0.011580627,-0.019882789,0.005120405,-0.017615173,0.003307497,0.0117588727978503,0.0210693409840343,-0.016342276,-0.010022997,-0.003519941,0.006780363,-0.00264062,0.00242437,0.005742308,0.007602083,-0.003798812,0.007353483,-0.009139354,-2.59e-05,0.0291298913277253
128,2020-11-06,0.001423431,-0.001509234,0.001069945,-0.014899203,-0.003199135,-0.09862219,-0.00017072,-0.000349303,-0.000220081,0.001160034,-0.001621249,0.000327297,-0.000620913,-0.000836396,0.001808913,-0.000494656,0.000650619,-0.000843127,-0.00017745,-0.000622144,-0.002423429,0.004719162,-0.021083772,-0.007770256,0.00183138,0.001611376,0.003238996,0.00196498,-0.003903202,-0.00199859,-0.001615588,0.003975502,0.001119853,-0.001641657,0.003233754,-0.009560447,0.007160872,0.0128777438492851,-0.017122398,0.0207771794855401,0.0198714677312042
129,2020-11-09,-0.032119611,-0.004323106,0.0144788911118365,0.0333833785590007,0.005377918,0.0358004827031375,0.007351879,0.000596758,-0.000739922,-0.001556795,0.002482051,0.000550948,-0.000829594,-0.003417084,0.0156725647268939,0.001047529,-0.005644147,-0.001106981,0.0150470372212243,-0.014238291,-0.027645069,-0.016295496,0.1305167881980675,0.069956305,-0.004420638,0.021742655,-0.018994878,0.0107614731760754,0.0140271108622576,0.006490645,0.007662217,-0.013318469,0.008797326,-0.003314229,-0.059557627,0.027462321,-0.05945051,-0.02208549,0.038922601,-0.034589507,-0.085384792
130,2020-11-10,-0.013655206,-0.001071467,0.000366775,0.0211888836760649,0.00025883,-0.036893204,0.000840891,7.79968291464428e-06,-0.000303027,0.001250835,-0.001527161,-0.00015504,0.000224276,0.000125625,-0.001447696,-0.003246094,-0.007807175,3.72903908014699e-05,-0.002250956,-0.001792792,-0.009725046,0.0212599806808247,0.026630429,0.008671613,0.004944005,0.0193486385030062,-0.017964039,0.012753781,0.006611357,0.01564822,0.005844036,-0.01348583,0.003796929,-0.001076601,-0.024933422,0.0206985905404418,-0.0175639,-0.003917972,0.007726201,-0.016133341,-0.006462274
131,2020-11-11,0.009984796,5.706370292890561e-05,0.008555303,0.001997052,0.003169845,-0.054435484,-8.94e-05,0.000205048,-0.000135109,0.0,0.0,3.2324007433803814e-05,-5.71e-05,0.0,0.0,0.0,0.00073275,0.002145715,0.000869886,-0.001975271,0.007372256,0.000951699,-0.016060423,-0.012652679,-0.009308738,-0.016406853,0.016494065,-0.021319707,9.41572600312579e-05,-0.004210191,0.004148913,-0.008887694,-0.000216705,-0.000761748,0.022143718,-0.008344531,0.0225183272984857,-0.004010956,0.004436236,-0.002501275,-0.0091697
132,2020-11-12,0.003623851,0.00256071,-0.00678926,-0.003587421,-0.000859818,0.081023454,-0.009612559,0.001470551,-4.07e-05,0.0106937031880166,0.014136627883014,-0.000856339,0.001470206,0.002161622,-0.008464854,-0.000209966,0.005847962,-0.003585412,-0.003873686,0.005241194,-0.00182678,0.007913579,-0.023932596,-0.006806906,0.005953072,-0.00166864,0.000555219,-0.01169032,-0.001631857,-0.007292536,-0.00221032,0.0065788,0.003462889,-0.003252099,0.006931881,-0.006754454,0.0111921473058392,-5.5e-05,-0.004027399,0.009629308,0.0103128448369473
133,2020-11-13,-0.006633622,0.00035363,0.007566376,-0.010466551,-0.002237449,-0.088757396,0.010869567,-0.000440036,0.000250773,-0.012141286,-0.01128033,0.000247591,-0.000485932,-0.000306699,-5.99e-05,-0.000299102,-4.2e-05,0.001433745,-0.002423447,-0.000780781,-0.00036616,5.610168189007503e-05,0.024489789,0.002245579,-0.000569836,0.00785351,-0.005050655,0.002816172,0.0106640055985123,-0.004390484,-0.003353887,0.006113009,-0.00710009,0.006043988,-0.012750673,0.007670809,-0.013379554,0.006384542,-0.010201959,0.0135890376709929,0.0185099391941282
134,2020-11-16,-0.006451743,-6.74e-06,0.0115443022878032,0.0124318585236171,-0.001218263,-0.028138528,0.000983522,0.000701803,-3.17e-05,-0.000577936,8.534665938109143e-05,8.039864630837723e-05,-0.000164877,-0.000460006,0.00278125,0.000987266,4.029334661370676e-06,-0.00017574,0.000788217,-0.005425439,-0.001403407,-0.003217551,0.0533229352737567,0.0111335140120292,-0.01358837,0.0131503804268813,-0.001874361,0.008335838,-0.006587821,-0.001859578,0.001141608,-0.00274754,0.000371976,0.000826547,-0.012900616,0.0120329140284356,-0.020983198,-0.003848265,0.003916923,0.000903025,-0.011869625
135,2020-11-17,0.002494428,0.00125234,-0.002109002,0.002489768,-0.002439498,0.011581292,-0.001049894,0.001358844,-1.44e-05,0.001533265,-0.001139419,-0.000394458,0.000651434,-6.2e-05,-0.001105844,0.001899805,-0.003744995,-0.000844586,-0.001193563,0.000618169,0.001748452,-0.001411538,0.009762744,0.002727055,-0.002551911,0.001981398,-0.000702949,0.000888658,0.004586283,-0.015338007,0.000588207,-0.002122389,0.001703908,-0.000420927,0.003059946,0.006618538,0.003828983,0.004507828,-0.002250375,0.000803737,-0.004442795
136,2020-11-18,0.000625433,0.000110978,-0.005390606,0.00736885,-0.001082064,0.0497578159401144,0.000846896,0.000902992,-2.92e-05,-9.88e-05,-0.000768992,-9.37e-05,0.000129427,-0.000548032,0.001317784,0.001577991,-0.002225526,0.001039953,-0.00414751,0.001864452,0.003807607,-0.001473505,-0.017199355,0.002456982,-0.006059521,0.007044468,0.00043019,0.003371319,-0.003826387,-0.007784739,-0.000832554,0.002513757,0.006478585,-0.004945444,0.00231459,-0.002423419,-0.001132394,-0.002286654,0.003589204,-0.000310125,-0.013973012
137,2020-11-19,0.001874301,0.000832061,0.001546164,-0.006681151,-0.000238312,-0.030620805,0.000343632,0.001951314,-0.000143251,9.356605638854988e-05,-4.33e-06,-0.000600043,0.001090626,8.238370929269934e-05,-0.00207294,0.001629463,0.006288384,0.003278877,0.00240866,0.000164694,0.000633321,-0.001131787,0.011339483121846,-0.001023317,-0.005335156,-0.001539373,0.004407695,0.000325532,-0.004159706,-0.014245769,-0.000147838,-0.000557435,-0.004567355,0.003811853,0.003429324,0.003212602,0.004905929,-0.004949271,0.001050883,0.007531551,-0.000842634
138,2020-11-20,0.001584208,0.000775139,-0.001823658,0.009943666,0.001061824,0.025530074,0.000635737,0.00098707,-5.84e-06,-0.00067399,0.000369849,2.742042617676077e-05,2.6746981415470827e-05,-0.00045281,-0.000356609,0.001682654,-0.005878527,-0.002242864,-0.001831832,0.001299032,0.0016989,0.000382682,0.001568677,-0.002007413,0.004823114,-0.00229375,-0.003709923,0.005457639,0.000262,0.007260217,-0.001584714,0.002821496,0.005902821,-0.003576639,-0.001501018,0.006472931,0.007281375,-0.006549971,0.002961773,0.00517628,-0.003126981
139,2020-11-23,-0.005635917,-0.000702055,0.004577259,0.009687418,0.00122305,-0.043881857,-0.00034691,-0.000661897,0.000115909,0.001243317,-0.000848905,0.000282976,-0.000580029,-0.000226103,0.002602137,-0.001340093,-0.001824778,0.001780754,0.005134413,-0.005150172,0.002447182,-0.005126684,0.065233473,0.0131937780745354,-0.008653262,0.0107421277493113,-0.005968432,0.003016011,-0.009054121,-0.005769716,-0.00390628,0.007676023,-0.00230024,0.003140587,-0.012979901,0.0114468668232396,-0.010746573,0.001845739,0.009475257,-0.022831556,-0.029057625
140,2020-11-24,-0.006272247,-0.000685699,0.013320701,0.0217635941997658,-0.003016053,-0.045013239,0.000298959,2.340188192784254e-06,-7.2e-06,0.000667537,-0.000286117,0.000482562,-0.000895728,-0.000314563,0.005094982,0.001138973,-0.00162571,-0.001532296,0.00483467,0.006759883,-0.002945085,-0.009402891,0.035458664,0.0191148227563031,-0.013319252,0.001792339,-0.002312115,0.008801881,-0.014974435,-0.005029539,0.003109311,-0.006674922,-0.002986458,0.002374585,-0.011061314,0.003926957,-0.025335967,-0.018171529,0.018858996,-0.009672001,-0.039421189
141,2020-11-25,0.003888563,8.015830408458768e-05,-0.000770382,0.00484517,-0.00251556,-0.018022181,0.000148957,-0.000153622,-1.71e-05,0.000951607,-0.000954245,0.000154137,-0.000307287,-0.000105238,0.000663865,0.000160433,0.000721982,0.000162668,7.921507580332943e-05,-0.00083527,0.007368457,0.000742379,-0.022660559,-0.002541654,-0.002647136,-0.00622212,0.003831273,-0.009208778,0.00373388,0.002779076,0.002556873,-0.00601259,-0.000643205,2.608054916874991e-05,0.0115624811993134,-0.004102334,0.009479139,-0.01488375,0.011171872,-0.008236852,-0.004539809
142,2020-11-27,0.003924914,0.000958396,0.004207096,0.001261441,-0.002217536,-0.019294118,0.000953899,0.001666432,-0.000310627,-0.000293448,0.000182652,-0.000571428,0.000987096,0.000296699,-0.001895815,0.002266472,0.004915212,-0.001799656,-0.001661403,0.003841924,-0.000139455,-0.002966177,-0.014899969,-0.006581442,0.007141679,-0.004597491,0.002710144,0.001556991,-0.0060319,-0.012033096,-0.001655733,0.003881199,0.001250207,-0.000674562,0.008190905,0.00215493,0.0170860660913509,0.007547033,-0.007411486,0.021269844,-0.016228016
143,2020-11-30,0.004024387,2.413963590397472e-05,-0.008409164,-0.006358272,0.00086066,-0.012955854,-0.000156273,0.001083019,-0.000306891,0.000953314,-0.000758309,-0.000250459,0.000481351,-0.000302295,8.402972080556737e-05,0.001539953,-0.001272687,-0.001989256,0.001735369,-0.003173131,-0.002223456,0.003928072,-0.049091082,-0.01463697,0.007446479,-0.005412566,0.0111722910706651,-0.004571179,-0.002086133,-0.010077678,0.002247624,-0.005024233,-0.005705051,0.002727413,0.0126667636060882,-0.014321011,0.0190872918932843,-0.008250847,0.000234724,0.0155488572572722,0.002531527
144,2020-12-01,-0.000985454,-0.001554537,0.009776857,-0.005273422,-0.006052096,0.009722897,0.001067673,-0.00174019,0.000181534,0.000189514,0.000475418,0.000582548,-0.000979273,-0.002441542,0.004827066,-0.002409802,0.00511668,0.000192941,0.008066001,0.008339972,-0.001401295,-0.002466416,-0.006873681,0.004420824,-0.003198752,-0.01293651,0.00282458,-0.001073853,0.001371589,-0.003837762,-0.001526368,0.003575403,-0.000620646,0.000614336,0.001536905,-0.00156873,-0.009143369,-0.001459663,-0.007424549,0.01564655,0.0311159514019488
145,2020-12-02,-0.005750427,-0.000492373,0.001632175,0.007069287,-0.002135512,0.019258546,0.000483527,-0.000319137,6.295267782696623e-05,0.000283844,-9.62e-05,0.000200197,-0.000390777,-0.000353789,0.002445453,-0.000747092,0.004987256,-0.001631611,0.003092587,0.008349125,-0.008765905,-0.00928684,0.029687941,0.008760484,0.006235976,-0.000624586,-0.003960925,-0.015555605,-0.012951045,0.004913483,-0.000524246,0.000702846,0.000762872,-0.000506012,-0.007701023,-5.03e-05,-0.011800937,-0.002761971,0.005288729,-0.013036802,-0.00154736
